%time,field.data
602260000000,-0.5940568447113037
602310000000,-0.5892364978790283
602310000000,-0.5858222246170044
602350000000,-0.5772991180419922
602350000000,-0.5718721151351929
602400000000,-0.5697295665740967
602400000000,-0.5648031234741211
602400000000,-0.5556929111480713
602450000000,-0.5519934892654419
602450000000,-0.5462045669555664
602460000000,-0.5419528484344482
602480000000,-0.5389913320541382
602520000000,-0.5341901779174805
602520000000,-0.5291434526443481
602570000000,-0.5243364572525024
602570000000,-0.5190747976303101
602610000000,-0.5132116079330444
602610000000,-0.5061897039413452
602650000000,-0.5017819404602051
602650000000,-0.4959923028945923
602690000000,-0.49398529529571533
602690000000,-0.48855268955230713
602730000000,-0.48529279232025146
602730000000,-0.4795351028442383
602780000000,-0.47576475143432617
602780000000,-0.46938037872314453
602810000000,-0.4647265672683716
602810000000,-0.4574805498123169
602860000000,-0.454410195350647
602860000000,-0.4503366947174072
602860000000,-0.44612133502960205
602910000000,-0.44461727142333984
602910000000,-0.44144272804260254
602930000000,-0.4373016357421875
602940000000,-0.4351457357406616
602980000000,-0.4312903881072998
602980000000,-0.42572295665740967
603030000000,-0.4225924015045166
603030000000,-0.41620588302612305
603070000000,-0.41362762451171875
603070000000,-0.4100915193557739
603120000000,-0.406652569770813
603120000000,-0.4027332067489624
603120000000,-0.39719319343566895
603160000000,-0.39215803146362305
603170000000,-0.3887587785720825
603190000000,-0.3800257444381714
603210000000,-0.37972259521484375
603240000000,-0.375171422958374
603240000000,-0.3726915121078491
603280000000,-0.3674023151397705
603280000000,-0.3609229326248169
603330000000,-0.35882115364074707
603330000000,-0.35646557807922363
603380000000,-0.3535289764404297
603380000000,-0.35162532329559326
603420000000,-0.3476581573486328
603420000000,-0.3435779809951782
603420000000,-0.3399547338485718
603470000000,-0.3344080448150635
603470000000,-0.33004260063171387
603480000000,-0.32982003688812256
603500000000,-0.3258988857269287
603540000000,-0.32306742668151855
603540000000,-0.31730711460113525
603590000000,-0.31691038608551025
603590000000,-0.3135666847229004
603630000000,-0.3104161024093628
603630000000,-0.30651700496673584
603680000000,-0.3035508394241333
603680000000,-0.30017220973968506
603680000000,-0.294630765914917
603730000000,-0.2929486036300659
603730000000,-0.2910733222961426
603740000000,-0.2867690324783325
603760000000,-0.2855895757675171
603790000000,-0.2817498445510864
603840000000,-0.28042566776275635
603840000000,-0.27831149101257324
603840000000,-0.2734030485153198
603890000000,-0.27111172676086426
603890000000,-0.2687056064605713
603900000000,-0.26622188091278076
603920000000,-0.2631486654281616
603950000000,-0.2580670118331909
604000000000,-0.2560698986053467
604000000000,-0.2529720067977905
604030000000,-0.25041842460632324
604030000000,-0.24787092208862305
604080000000,-0.246087908744812
604080000000,-0.2437964677810669
604110000000,-0.24256634712219238
604110000000,-0.23968064785003662
604150000000,-0.23695874214172363
604150000000,-0.23373687267303467
604200000000,-0.2321765422821045
604200000000,-0.2301727533340454
604200000000,-0.22925031185150146
604240000000,-0.22620511054992676
604240000000,-0.22417449951171875
604290000000,-0.21980297565460205
604290000000,-0.21764850616455078
604340000000,-0.2175813913345337
604340000000,-0.21500492095947266
604340000000,-0.21232187747955322
604390000000,-0.2124481201171875
604390000000,-0.21126532554626465
604400000000,-0.21049201488494873
604420000000,-0.20757901668548584
604460000000,-0.2045912742614746
604460000000,-0.20239317417144775
604520000000,-0.20103919506072998
604520000000,-0.19903945922851562
604560000000,-0.1971302032470703
604560000000,-0.19489169120788574
604560000000,-0.19149696826934814
604610000000,-0.18935000896453857
604610000000,-0.18854475021362305
604620000000,-0.18644201755523682
604650000000,-0.18166041374206543
604690000000,-0.18197166919708252
604690000000,-0.180475115776062
604740000000,-0.17847585678100586
604740000000,-0.17802071571350098
604780000000,-0.17630374431610107
604780000000,-0.1741272211074829
604780000000,-0.17271745204925537
604830000000,-0.17074871063232422
604830000000,-0.16949868202209473
604840000000,-0.16634893417358398
604860000000,-0.16598618030548096
604900000000,-0.16333329677581787
604900000000,-0.16414117813110352
604950000000,-0.16087257862091064
604950000000,-0.15907514095306396
605000000000,-0.15635251998901367
605000000000,-0.1564927101135254
605000000000,-0.15591144561767578
605050000000,-0.15468597412109375
605050000000,-0.1528235673904419
605060000000,-0.15047967433929443
605080000000,-0.1490631103515625
605130000000,-0.14745640754699707
605130000000,-0.14549851417541504
605170000000,-0.14266419410705566
605170000000,-0.14159119129180908
605210000000,-0.14055383205413818
605210000000,-0.1392420530319214
605260000000,-0.137986421585083
605260000000,-0.1372596025466919
605260000000,-0.1340954303741455
605310000000,-0.133445143699646
605310000000,-0.13331639766693115
605320000000,-0.12961041927337646
605340000000,-0.12957942485809326
605390000000,-0.12946629524230957
605390000000,-0.12691283226013184
605430000000,-0.12608134746551514
605430000000,-0.12457942962646484
605480000000,-0.12265121936798096
605480000000,-0.12415492534637451
605480000000,-0.12066888809204102
605520000000,-0.12023484706878662
605520000000,-0.11774837970733643
605560000000,-0.11821365356445312
605560000000,-0.11647999286651611
605590000000,-0.11635768413543701
605600000000,-0.11484122276306152
605640000000,-0.11470890045166016
605640000000,-0.11156845092773438
605670000000,-0.11136066913604736
605680000000,-0.11168849468231201
605710000000,-0.10922420024871826
605750000000,-0.10591304302215576
605750000000,-0.1061851978302002
605780000000,-0.10590815544128418
605780000000,-0.10379385948181152
605820000000,-0.10338771343231201
605820000000,-0.09997296333312988
605850000000,-0.10000336170196533
605890000000,-0.09914064407348633
605890000000,-0.09815597534179688
605930000000,-0.09730648994445801
605930000000,-0.09630393981933594
605970000000,-0.09460365772247314
605970000000,-0.09333622455596924
606020000000,-0.09186661243438721
606020000000,-0.09108316898345947
606020000000,-0.09165585041046143
606070000000,-0.09119117259979248
606070000000,-0.08962094783782959
606090000000,-0.08907341957092285
606100000000,-0.08676743507385254
606130000000,-0.08628404140472412
606170000000,-0.08611643314361572
606170000000,-0.08437740802764893
606220000000,-0.08382678031921387
606220000000,-0.08020782470703125
606220000000,-0.08138835430145264
606270000000,-0.0795363187789917
606270000000,-0.07915496826171875
606280000000,-0.07811248302459717
606300000000,-0.07644808292388916
606340000000,-0.0761939287185669
606340000000,-0.07471942901611328
606400000000,-0.07298409938812256
606400000000,-0.07285916805267334
606400000000,-0.0721590518951416
606450000000,-0.07031476497650146
606450000000,-0.06972265243530273
606460000000,-0.06810581684112549
606480000000,-0.06735730171203613
606530000000,-0.06682300567626953
606530000000,-0.06591165065765381
606570000000,-0.06648683547973633
606570000000,-0.0662766695022583
606620000000,-0.06425130367279053
606620000000,-0.0637434720993042
606620000000,-0.0607982873916626
606660000000,-0.06165122985839844
606660000000,-0.05986952781677246
606680000000,-0.059906840324401855
606700000000,-0.059212684631347656
606740000000,-0.05753207206726074
606740000000,-0.0569690465927124
606790000000,-0.05615413188934326
606790000000,-0.05486774444580078
606840000000,-0.05463600158691406
606840000000,-0.05379295349121094
606840000000,-0.05282008647918701
606880000000,-0.052446722984313965
606880000000,-0.05104637145996094
606900000000,-0.04985654354095459
606920000000,-0.04924154281616211
606950000000,-0.049990296363830566
606990000000,-0.04796195030212402
606990000000,-0.04748058319091797
607030000000,-0.04699265956878662
607030000000,-0.04632675647735596
607080000000,-0.04533123970031738
607080000000,-0.04682958126068115
607080000000,-0.04500114917755127
607140000000,-0.04428994655609131
607140000000,-0.044512152671813965
607140000000,-0.0437624454498291
607190000000,-0.04332399368286133
607190000000,-0.04160261154174805
607200000000,-0.03945577144622803
607220000000,-0.040166616439819336
607270000000,-0.040148258209228516
607270000000,-0.04064738750457764
607310000000,-0.03865039348602295
607310000000,-0.037969112396240234
607350000000,-0.03748321533203125
607350000000,-0.03601574897766113
607390000000,-0.03433060646057129
607390000000,-0.034380316734313965
607440000000,-0.03443336486816406
607440000000,-0.03274738788604736
607480000000,-0.031940460205078125
607480000000,-0.031050562858581543
607480000000,-0.03035604953765869
607530000000,-0.028858661651611328
607530000000,-0.029584407806396484
607540000000,-0.0288393497467041
607560000000,-0.027498960494995117
607600000000,-0.02681136131286621
607600000000,-0.026526808738708496
607640000000,-0.026440858840942383
607640000000,-0.026526808738708496
607690000000,-0.02530980110168457
607690000000,-0.024502038955688477
607730000000,-0.023784399032592773
607730000000,-0.0244753360748291
607780000000,-0.022216439247131348
607780000000,-0.022441387176513672
607780000000,-0.023189663887023926
607830000000,-0.02109551429748535
607830000000,-0.020252346992492676
607840000000,-0.020344257354736328
607860000000,-0.018983006477355957
607910000000,-0.01859414577484131
607910000000,-0.0174713134765625
607950000000,-0.017641425132751465
607950000000,-0.01647794246673584
608000000000,-0.0159226655960083
608000000000,-0.015886902809143066
608040000000,-0.014612913131713867
608040000000,-0.012877702713012695
608040000000,-0.013574361801147461
608090000000,-0.013795733451843262
608090000000,-0.012250304222106934
608100000000,-0.013119339942932129
608120000000,-0.01212310791015625
608150000000,-0.012627720832824707
608180000000,-0.011080741882324219
608180000000,-0.010600090026855469
608240000000,-0.01067960262298584
608240000000,-0.009480714797973633
608290000000,-0.011097192764282227
608290000000,-0.010722994804382324
608290000000,-0.011476516723632812
608330000000,-0.010717153549194336
608330000000,-0.011643290519714355
608340000000,-0.009937524795532227
608360000000,-0.009899735450744629
608400000000,-0.01022648811340332
608400000000,-0.010305047035217285
608440000000,-0.00885772705078125
608440000000,-0.009422779083251953
608490000000,-0.007983803749084473
608490000000,-0.006829500198364258
608540000000,-0.007781982421875
608540000000,-0.007241725921630859
608590000000,-0.00684809684753418
608590000000,-0.007691860198974609
608590000000,-0.006785988807678223
608630000000,-0.005199432373046875
608630000000,-0.005962014198303223
608640000000,-0.0055130720138549805
608660000000,-0.004502296447753906
608700000000,-0.004117250442504883
608700000000,-0.0031404495239257812
608750000000,-0.0058830976486206055
608750000000,-0.004449367523193359
608780000000,-0.007871508598327637
608780000000,-0.007133126258850098
608830000000,-0.006970643997192383
608830000000,-0.007006645202636719
608880000000,-0.006911873817443848
608880000000,-0.006185770034790039
608880000000,-0.006139278411865234
608930000000,-0.005369663238525391
608930000000,-0.004595160484313965
608940000000,-0.005334377288818359
608960000000,-0.00528872013092041
609000000000,-0.004537701606750488
609000000000,-0.004019021987915039
609040000000,-0.0025527477264404297
609050000000,-0.0023409128189086914
609090000000,-0.002071976661682129
609090000000,-0.0018763542175292969
609140000000,-0.0019987821578979492
609140000000,-0.0020372867584228516
609170000000,-0.0016810894012451172
609170000000,0.00014835596084594727
609200000000,-0.0011178255081176758
609200000000,-0.0008741617202758789
609250000000,-0.0008189678192138672
609250000000,-0.00018215179443359375
609290000000,-0.00024497509002685547
609290000000,-0.00033485889434814453
609340000000,0.0008218288421630859
609340000000,0.0001671910285949707
609340000000,0.00038045644760131836
609380000000,0.0012978911399841309
609380000000,0.0008588433265686035
609390000000,0.0015055537223815918
609420000000,0.002195000648498535
609460000000,0.0026237964630126953
609500000000,0.0023939013481140137
609500000000,0.0008265376091003418
609500000000,0.0016360282897949219
609550000000,0.002305150032043457
609550000000,0.002619147300720215
609570000000,0.003923952579498291
609580000000,0.005159139633178711
609630000000,0.0033350586891174316
609630000000,0.003843963146209717
609670000000,0.004077255725860596
609670000000,0.004228472709655762
609700000000,0.005103766918182373
609700000000,0.003939568996429443
609740000000,0.004753589630126953
609740000000,0.005031943321228027
609790000000,0.006174445152282715
609790000000,0.005674123764038086
609840000000,0.0045855045318603516
609840000000,0.004564225673675537
609840000000,0.00341874361038208
609890000000,0.0029091835021972656
609890000000,0.005084991455078125
609900000000,0.004323303699493408
609920000000,0.003823697566986084
609950000000,0.002795577049255371
610000000000,0.0039841532707214355
610000000000,0.004650473594665527
610000000000,0.004204154014587402
610050000000,0.003618896007537842
610050000000,0.004054367542266846
610060000000,0.004522979259490967
610080000000,0.004903912544250488
610120000000,0.0035302042961120605
610120000000,0.004917025566101074
610180000000,0.004569351673126221
610180000000,0.006334960460662842
610180000000,0.005269408226013184
610230000000,0.004740774631500244
610230000000,0.004543662071228027
610240000000,0.004470109939575195
610260000000,0.004924952983856201
610310000000,0.005505919456481934
610310000000,0.0056691765785217285
610350000000,0.0058473944664001465
610350000000,0.006113409996032715
610410000000,0.005774557590484619
610410000000,0.0051645636558532715
610410000000,0.004203081130981445
610450000000,0.005228638648986816
610450000000,0.004186511039733887
610460000000,0.005959630012512207
610480000000,0.005219161510467529
610520000000,0.00407177209854126
610520000000,0.0037468671798706055
610570000000,0.004302382469177246
610570000000,0.00344771146774292
610610000000,0.005960047245025635
610610000000,0.004514873027801514
610660000000,0.005054056644439697
610660000000,0.0052030086517333984
610710000000,0.005108177661895752
610710000000,0.005728006362915039
610710000000,0.004339814186096191
610760000000,0.0051718950271606445
610760000000,0.0066582560539245605
610760000000,0.005633652210235596
610810000000,0.005481123924255371
610810000000,0.006654024124145508
610820000000,0.0054489970207214355
610840000000,0.007592976093292236
610890000000,0.007952332496643066
610890000000,0.005887031555175781
610920000000,0.0054811835289001465
610920000000,0.004867374897003174
610970000000,0.00480806827545166
610970000000,0.004917919635772705
611020000000,0.004405319690704346
611020000000,0.005475521087646484
611020000000,0.004979074001312256
611060000000,0.005852997303009033
611060000000,0.00465548038482666
611080000000,0.0031711459159851074
611100000000,0.005799770355224609
611140000000,0.004126310348510742
611140000000,0.005550742149353027
611190000000,0.0045590996742248535
611190000000,0.00486522912979126
611240000000,0.00475388765335083
611240000000,0.005032956600189209
611240000000,0.005716800689697266
611280000000,0.005881786346435547
611280000000,0.0053147077560424805
611300000000,0.00597226619720459
611330000000,0.006339073181152344
611370000000,0.005725264549255371
611370000000,0.006465315818786621
611410000000,0.004536449909210205
611410000000,0.005759894847869873
611450000000,0.0049468278884887695
611450000000,0.004951894283294678
611490000000,0.0053861141204833984
611490000000,0.004959702491760254
611530000000,0.0050751566886901855
611530000000,0.0054427385330200195
611580000000,0.004254400730133057
611580000000,0.005185186862945557
611610000000,0.004783749580383301
611610000000,0.0037266016006469727
611650000000,0.004797041416168213
611650000000,0.0038333535194396973
611700000000,0.0038840770721435547
611700000000,0.004377603530883789
611730000000,0.004166245460510254
611730000000,0.00505673885345459
611770000000,0.003488481044769287
611770000000,0.003381013870239258
611820000000,0.0036226511001586914
611820000000,0.0034984946250915527
611820000000,0.005088686943054199
611870000000,0.0071936845779418945
611870000000,0.006874203681945801
611880000000,0.006664752960205078
611900000000,0.006895899772644043
611940000000,0.00727689266204834
611990000000,0.007084548473358154
611990000000,0.006436467170715332
611990000000,0.006495118141174316
612040000000,0.005809605121612549
612040000000,0.0064792633056640625
612040000000,0.007023513317108154
612090000000,0.00688856840133667
612090000000,0.00625687837600708
612100000000,0.004673182964324951
612120000000,0.0056182146072387695
612150000000,0.005417764186859131
612170000000,0.004208505153656006
612210000000,0.006298243999481201
612220000000,0.0056362152099609375
612250000000,0.004609227180480957
612250000000,0.006090521812438965
612290000000,0.005328774452209473
612290000000,0.005083858966827393
612330000000,0.0054705142974853516
612330000000,0.004137992858886719
612380000000,0.005867600440979004
612380000000,0.007677733898162842
612380000000,0.00792020559310913
612430000000,0.006884515285491943
612430000000,0.007756710052490234
612440000000,0.008082747459411621
612460000000,0.008503198623657227
612510000000,0.007269322872161865
612510000000,0.0076836347579956055
612560000000,0.007471859455108643
612560000000,0.008141756057739258
612600000000,0.008303165435791016
612600000000,0.007101237773895264
612600000000,0.00726473331451416
612660000000,0.007532298564910889
612660000000,0.007625937461853027
612660000000,0.008068501949310303
612700000000,0.008508384227752686
612700000000,0.007153987884521484
612720000000,0.006394624710083008
612740000000,0.006487429141998291
612790000000,0.007559418678283691
612790000000,0.006963610649108887
612840000000,0.006802856922149658
612840000000,0.008497893810272217
612840000000,0.007621288299560547
612890000000,0.006583869457244873
612890000000,0.007675290107727051
612900000000,0.007385194301605225
612920000000,0.006510376930236816
612960000000,0.008404970169067383
612960000000,0.00762706995010376
613010000000,0.007614791393280029
613010000000,0.007482767105102539
613060000000,0.007604658603668213
613060000000,0.008364856243133545
613060000000,0.005984485149383545
613110000000,0.004962801933288574
613110000000,0.003381192684173584
613120000000,0.003214895725250244
613140000000,0.000720679759979248
613180000000,-0.0005180835723876953
613180000000,-0.0013892650604248047
613210000000,-0.0017426013946533203
613230000000,-0.0008226633071899414
613260000000,-0.0007692575454711914
613300000000,-0.0008661746978759766
613300000000,-0.001260995864868164
613350000000,-0.0006573200225830078
613350000000,-0.0014601945877075195
613350000000,-0.0015118122100830078
613390000000,-0.0016378164291381836
613390000000,-0.0006414651870727539
613400000000,-0.0028591156005859375
613420000000,-0.0021713972091674805
613460000000,-0.0005316734313964844
613460000000,-0.0013852119445800781
613500000000,-0.0003191232681274414
613500000000,0.0011856555938720703
613550000000,0.0018380284309387207
613550000000,0.001335740089416504
613600000000,0.0006755590438842773
613600000000,0.0019531846046447754
613640000000,0.001744091510772705
613640000000,0.0008897185325622559
613640000000,0.0023149847984313965
613680000000,0.0016970038414001465
613680000000,0.0016484856605529785
613700000000,0.002379119396209717
613720000000,0.00247037410736084
613760000000,0.0031024813652038574
613810000000,0.0020422935485839844
613810000000,0.0008361935615539551
613810000000,-0.0005687475204467773
613850000000,-0.00024139881134033203
613850000000,-0.001474618911743164
613860000000,-0.001109004020690918
613880000000,-0.0010184049606323242
613920000000,-0.0010914802551269531
613970000000,-0.0016570091247558594
613970000000,-0.00030159950256347656
613970000000,-0.0005124807357788086
614000000000,-0.0016418695449829102
614000000000,-0.0012960433959960938
614040000000,-0.0007023811340332031
614040000000,-0.0005959272384643555
614080000000,-0.0008047819137573242
614080000000,-0.0008095502853393555
614140000000,-0.000773310661315918
614140000000,0.0008749961853027344
614190000000,-0.0008921623229980469
614190000000,0.00030559301376342773
614190000000,0.0008679628372192383
614230000000,-0.0007750988006591797
614230000000,0.0002797245979309082
614240000000,-0.0012329816818237305
614260000000,-0.001424551010131836
614300000000,-0.0006464719772338867
614350000000,-0.0016487836837768555
614350000000,-0.001331329345703125
614350000000,-0.001605987548828125
614400000000,-0.0015434026718139648
614400000000,-0.0027205944061279297
614400000000,-0.0033222436904907227
614450000000,-0.0019463300704956055
614450000000,-0.002216935157775879
614460000000,-0.001862645149230957
614480000000,-0.001542210578918457
614530000000,-0.0028563737869262695
614530000000,-0.001967787742614746
614580000000,-0.0025500059127807617
614580000000,-0.0014209747314453125
614630000000,-0.0022078752517700195
614630000000,-0.0027600526809692383
614630000000,-0.0025202035903930664
614680000000,-0.0018531084060668945
614680000000,-0.0030341148376464844
614680000000,-0.0026140213012695312
614700000000,-0.0025910139083862305
614740000000,-0.0026938915252685547
614770000000,-0.002966642379760742
614770000000,-0.0029392242431640625
614810000000,-0.002731800079345703
614810000000,-0.0023900270462036133
614870000000,-0.0030438899993896484
614870000000,-0.003208637237548828
614870000000,-0.0049173831939697266
614920000000,-0.004825234413146973
614920000000,-0.004384279251098633
614920000000,-0.004965305328369141
614970000000,-0.005234479904174805
614970000000,-0.005320191383361816
614980000000,-0.0044858455657958984
615000000000,-0.00598454475402832
615040000000,-0.006397366523742676
615040000000,-0.005945801734924316
615090000000,-0.005893111228942871
615090000000,-0.0047643184661865234
615130000000,-0.006336212158203125
615130000000,-0.006298542022705078
615180000000,-0.006578922271728516
615180000000,-0.0062639713287353516
615180000000,-0.005570888519287109
615230000000,-0.005689382553100586
615230000000,-0.0047037601470947266
615240000000,-0.004663228988647461
615260000000,-0.004704833030700684
615300000000,-0.0046225786209106445
615340000000,-0.00543212890625
615340000000,-0.005253434181213379
615340000000,-0.005010247230529785
615390000000,-0.00373232364654541
615390000000,-0.004819273948669434
615400000000,-0.004948019981384277
615420000000,-0.005614876747131348
615460000000,-0.00588226318359375
615460000000,-0.004369854927062988
615500000000,-0.005479335784912109
615500000000,-0.0058209896087646484
615550000000,-0.006577849388122559
615550000000,-0.007091879844665527
615600000000,-0.005566954612731934
615600000000,-0.00605165958404541
615600000000,-0.005990862846374512
615650000000,-0.006591320037841797
615650000000,-0.006366133689880371
615660000000,-0.0057010650634765625
615680000000,-0.005752444267272949
615720000000,-0.0055283308029174805
615720000000,-0.005166769027709961
615770000000,-0.0049610137939453125
615770000000,-0.006257891654968262
615820000000,-0.0059212446212768555
615820000000,-0.006961226463317871
615850000000,-0.0058252811431884766
615850000000,-0.005706787109375
615880000000,-0.006585836410522461
615880000000,-0.005686640739440918
615930000000,-0.0062978267669677734
615930000000,-0.006206393241882324
615970000000,-0.005400657653808594
615970000000,-0.006604194641113281
616020000000,-0.007251262664794922
616020000000,-0.006408333778381348
616020000000,-0.005657196044921875
616060000000,-0.005661964416503906
616060000000,-0.007879853248596191
616080000000,-0.00789189338684082
616100000000,-0.0066596269607543945
616140000000,-0.006853699684143066
616140000000,-0.008100509643554688
616190000000,-0.00846099853515625
616190000000,-0.007027864456176758
616240000000,-0.007504582405090332
616240000000,-0.007742524147033691
616240000000,-0.0076988935470581055
616290000000,-0.0064830780029296875
616290000000,-0.006772637367248535
616300000000,-0.005832552909851074
616320000000,-0.0061511993408203125
616360000000,-0.006325960159301758
616360000000,-0.006992936134338379
616400000000,-0.006392478942871094
616400000000,-0.005375504493713379
616460000000,-0.00590205192565918
616460000000,-0.00626218318939209
616460000000,-0.0070563554763793945
616510000000,-0.006926298141479492
616510000000,-0.0073206424713134766
616520000000,-0.007666230201721191
616540000000,-0.006391048431396484
616580000000,-0.0072258710861206055
616580000000,-0.007609128952026367
616640000000,-0.007404923439025879
616640000000,-0.008006572723388672
616640000000,-0.007419586181640625
616690000000,-0.006547212600708008
616690000000,-0.006639838218688965
616700000000,-0.0056411027908325195
616720000000,-0.006847262382507324
616760000000,-0.007067441940307617
616760000000,-0.005972146987915039
616800000000,-0.005956053733825684
616800000000,-0.005828380584716797
616850000000,-0.007468223571777344
616850000000,-0.006497621536254883
616900000000,-0.0061893463134765625
616900000000,-0.0058002471923828125
616900000000,-0.006139874458312988
616930000000,-0.006346464157104492
616940000000,-0.0054340362548828125
616980000000,-0.00572657585144043
617010000000,-0.004992008209228516
617010000000,-0.005851626396179199
617050000000,-0.006022095680236816
617050000000,-0.005285978317260742
617100000000,-0.004963874816894531
617100000000,-0.005652427673339844
617100000000,-0.006218910217285156
617150000000,-0.005382657051086426
617150000000,-0.004860877990722656
617160000000,-0.004931092262268066
617180000000,-0.004603981971740723
617210000000,-0.005816817283630371
617240000000,-0.005456686019897461
617240000000,-0.004455447196960449
617280000000,-0.004284977912902832
617280000000,-0.004687070846557617
617320000000,-0.0052253007888793945
617320000000,-0.004863142967224121
617370000000,-0.0039865970611572266
617370000000,-0.0034524202346801758
617430000000,-0.003845691680908203
617430000000,-0.004587769508361816
617430000000,-0.004758358001708984
617480000000,-0.0034662485122680664
617480000000,-0.0030688047409057617
617490000000,-0.0038030147552490234
617500000000,-0.002928018569946289
617540000000,-0.00260007381439209
617540000000,-0.0023965835571289062
617590000000,-0.002583026885986328
617590000000,-0.002330780029296875
617640000000,-0.002957940101623535
617640000000,-0.002802252769470215
617640000000,-0.002582550048828125
617690000000,-0.002363443374633789
617690000000,-0.0030465126037597656
617700000000,-0.0013263225555419922
617720000000,-0.0022426843643188477
617770000000,-0.003107905387878418
617770000000,-0.002677440643310547
617790000000,-0.0047986507415771484
617800000000,-0.003946065902709961
617840000000,-0.005033135414123535
617840000000,-0.005171656608581543
617890000000,-0.004155397415161133
617890000000,-0.004414558410644531
617940000000,-0.0033975839614868164
617940000000,-0.0030410289764404297
617940000000,-0.00350034236907959
617980000000,-0.0022181272506713867
617980000000,-0.0004730224609375
618000000000,-0.0015587806701660156
618020000000,-0.0033953189849853516
618070000000,-0.002629518508911133
618070000000,-0.002308487892150879
618120000000,-0.0014753341674804688
618120000000,-0.001797318458557129
618120000000,-0.0016179084777832031
618170000000,-0.0020672082901000977
618170000000,-0.0015583038330078125
618180000000,-0.0010309219360351562
618200000000,-0.0006744861602783203
618240000000,-0.0020117759704589844
618240000000,-0.0023463964462280273
618290000000,-0.0030325651168823242
618290000000,-0.0020445585250854492
618340000000,-0.0019366741180419922
618340000000,-0.0014837980270385742
618340000000,-0.0014591217041015625
618380000000,-0.0016983747482299805
618380000000,-0.0015544891357421875
618400000000,-0.0016467571258544922
618420000000,-0.0011212825775146484
618460000000,-0.0017778873443603516
618460000000,-0.0020178556442260742
618510000000,-0.0017184019088745117
618510000000,-0.0009347200393676758
618560000000,-0.0001995563507080078
618560000000,-0.00023818016052246094
618560000000,0.0008808374404907227
618600000000,0.00012111663818359375
618600000000,-0.00014066696166992188
618620000000,-0.0002970695495605469
618640000000,-5.3882598876953125e-05
618680000000,-0.000666499137878418
618680000000,-0.0003571510314941406
618720000000,-0.00064849853515625
618720000000,0.00011169910430908203
618760000000,3.0338764190673828e-05
618760000000,0.0004939436912536621
618810000000,-0.0003676414489746094
618810000000,-0.0012873411178588867
618850000000,-0.001952052116394043
618850000000,-0.0014371871948242188
618900000000,-0.0017532110214233398
618900000000,-0.0005376338958740234
618950000000,0.0006859302520751953
618950000000,-0.0008202791213989258
618950000000,-0.00037276744842529297
618990000000,-0.001678466796875
618990000000,-0.001464247703552246
619000000000,-0.00025773048400878906
619020000000,4.798173904418945e-05
619070000000,-0.0002123117446899414
619070000000,-0.0009158849716186523
619110000000,5.930662155151367e-05
619110000000,-0.0007003545761108398
619160000000,-0.00018715858459472656
619160000000,0.0013625025749206543
619160000000,0.0005957484245300293
619200000000,0.0025328397750854492
619200000000,0.0014227032661437988
619230000000,0.001513063907623291
619240000000,0.000950157642364502
619270000000,0.0018015503883361816
619320000000,0.0013251304626464844
619320000000,3.3915042877197266e-05
619320000000,0.0022680163383483887
619360000000,0.0012437701225280762
619360000000,0.0001475214958190918
619380000000,0.0005795955657958984
619400000000,-0.0006775856018066406
619440000000,0.001187145709991455
